"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"47","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","134","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"48","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","136","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"49","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","137","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"50","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","142","The method 'testStressfulSituation' has a Modified Cyclomatic Complexity of 11.","Design","ModifiedCyclomaticComplexity"
"51","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","142","The method 'testStressfulSituation' has a Standard Cyclomatic Complexity of 11.","Design","StdCyclomaticComplexity"
"52","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","142","The method 'testStressfulSituation()' has a cognitive complexity of 20, current threshold is 15","Design","CognitiveComplexity"
"53","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","154","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"54","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","166","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"55","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","167","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"56","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","194","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"57","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","203","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"58","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","227","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"59","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","228","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"60","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","228","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"61","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","232","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"62","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","232","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"63","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","241","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"64","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","242","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"65","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","242","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"66","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","243","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"67","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","243","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"68","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","243","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"69","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","249","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"70","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","250","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"71","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","250","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"72","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","251","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"73","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","251","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"74","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","251","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"75","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","261","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"76","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","285","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"77","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","292","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"78","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","308","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"79","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","308","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"80","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","313","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"81","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\RecordAccumulatorTest.java","3","318","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","57","Private field 'tp' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"2","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","58","Private field 'time' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"3","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","59","Private field 'client' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"4","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","60","Private field 'batchSize' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"5","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","61","Private field 'metadata' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"6","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","62","Private field 'cluster' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"7","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","96","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","100","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"9","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","104","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","105","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","105","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"12","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","115","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","117","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"14","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","121","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"15","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","122","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"16","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","123","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"17","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","124","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"18","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","144","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","147","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"20","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","147","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"21","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","147","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"22","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","159","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"23","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","161","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"24","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","162","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"25","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","162","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"26","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","165","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"27","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","168","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"28","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","168","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"29","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","168","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"30","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","180","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"31","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","186","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"32","org.apache.kafka.clients.producer.internals","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\clients\producer\internals\SenderTest.java","3","186","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","58","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"3","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","59","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","60","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","61","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","62","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","63","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","64","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","65","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","66","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","org.apache.kafka.common.config","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2016-1\kafka-b905d489188768ba1c55226857db9713b9272918\clients\src\test\java\org\apache\kafka\common\config\ConfigDefTest.java","3","67","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
