"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","46","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","51","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","51","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","51","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","54","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"9","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","59","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","59","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","59","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"12","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","62","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","67","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"14","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","67","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","67","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","70","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"17","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","76","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"18","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","76","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","76","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"20","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","81","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"21","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedClassResourceTest.java","3","81","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","43","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","43","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","43","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","46","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","52","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","52","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","56","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","56","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"9","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"12","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","66","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","66","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"14","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","66","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","71","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","71","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"17","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","72","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"18","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","72","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","72","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"20","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","80","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"21","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","80","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"22","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","80","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"23","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","83","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"24","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","89","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"25","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","89","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"26","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","89","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"27","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","94","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"28","com.example.helloworld.resources","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-example\src\test\java\com\example\helloworld\resources\ProtectedResourceTest.java","3","94","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","io.dropwizard.forms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-forms\src\main\java\io\dropwizard\forms\MultiPartBundle.java","3","17","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","io.dropwizard.forms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-forms\src\test\java\io\dropwizard\forms\MultiPartBundleTest.java","3","22","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","io.dropwizard.forms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-forms\src\test\java\io\dropwizard\forms\MultiPartBundleTest.java","3","22","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","io.dropwizard.forms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-forms\src\test\java\io\dropwizard\forms\MultiPartBundleTest.java","3","22","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","24","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","56","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","76","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","86","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","109","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","109","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","126","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","139","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"9","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","161","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","161","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"12","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","172","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","187","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"14","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\AbstractDAO.java","3","202","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\HibernateBundle.java","3","49","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\HibernateBundle.java","3","76","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\HibernateBundle.java","3","80","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\HibernateBundle.java","3","86","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\HibernateBundle.java","3","86","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\HibernateBundle.java","3","92","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\ScanningHibernateBundle.java","1","49","Avoid throwing raw exception types.","Design","AvoidThrowingRawExceptionTypes"
"1","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\SessionFactoryFactory.java","3","57","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\SessionFactoryHealthCheck.java","3","57","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"2","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\SessionFactoryHealthCheck.java","1","61","Avoid throwing null pointer exceptions.","Design","AvoidThrowingNullPointerException"
"1","io.dropwizard.hibernate","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\5 dropwizard\dropwizard-2020-1\dropwizard-1ae6ea6a62329d3715fa62d3f85b620178f8da9b\dropwizard-hibernate\src\main\java\io\dropwizard\hibernate\UnitOfWorkApplicationListener.java","3","31","Private field 'methodMap' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
