"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"162","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1872","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"163","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1872","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"164","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1872","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"165","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1886","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"166","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1915","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"167","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1915","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"168","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1920","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"169","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1920","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"170","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1920","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"171","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1920","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"172","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1920","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"173","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1932","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"174","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1949","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"175","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1969","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"176","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","1994","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"177","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2002","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"178","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2015","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"179","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2015","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"180","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2015","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"181","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2015","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"182","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2015","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"183","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2026","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"184","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2028","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"185","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2036","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"186","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2038","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"187","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2044","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"188","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2045","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"189","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2045","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"190","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2058","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"191","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2068","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"192","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2076","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"193","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2078","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"194","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2087","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"195","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2102","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"196","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2114","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"197","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"198","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"199","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"200","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"201","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"202","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"203","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2151","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"204","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2203","These nested if statements could be combined","Design","CollapsibleIfStatements"
"205","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2204","These nested if statements could be combined","Design","CollapsibleIfStatements"
"206","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2221","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"207","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2228","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"208","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2247","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"209","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2247","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"210","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2277","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"211","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2278","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"212","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2334","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"213","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2335","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"214","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2343","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"215","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2343","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"216","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationActivity.java","3","2377","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","17","A high number of imports can indicate a high degree of coupling within an object.","Design","ExcessiveImports"
"2","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","73","Possible God Class (WMC=82, ATFD=79, TCC=3.333%)","Design","GodClass"
"3","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","73","The class 'ConversationAdapter' has a total cyclomatic complexity of 82 (highest 11).","Design","CyclomaticComplexity"
"4","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","76","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"5","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","198","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","216","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","221","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","227","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","234","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","237","The method 'getLayoutForViewType(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"11","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","253","The method 'getItemViewType(MessageRecord)' has a cognitive complexity of 18, current threshold is 15","Design","CognitiveComplexity"
"12","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","279","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","280","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"14","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","280","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","282","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","282","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"17","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","282","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"18","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","283","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","287","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"20","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","296","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"21","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","296","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"22","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","296","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"23","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2019-1\Signal-Android-1c3052a580f8d40f235f0e3d2da9c4cda2f3860e\src\org\thoughtcrime\securesms\ConversationAdapter.java","3","297","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
