"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","4831","Explain/remove empty methods","Sonar gets upset when a method does nothing without explaining why.  In some cases, the empty methods can just fall back to a default no-op implementation in the corresponding `interface` - remove such methods.  For the rest, add a comment explaining why the method is empty, or at least acknowledging that it does nothing intentionally.","closed","improvement,","rhowe","2022-02-27T10:12:00Z","2022-02-27T22:15:39Z"
"","5472","Support for customizing the application's ObjectMapper","Some users of Dropwizard 2.x and Java 8 want to be able to customize the application's `ObjectMapper` instance in a more granular way than it was possible before.  This change set adds the `ObjectMapperFactory` interface and a default implementation which replaces the existing `Jackson` class which offered only static methods to construct a preconfigured `ObjectMapper` instance.  Refs https://github.com/dropwizard/dropwizard/discussions/5319","closed","feature,","joschi","2022-06-28T18:30:25Z","2022-06-29T13:17:25Z"
"","4594","Deprecate `DataSize#toSize()` and `DataSize#fromSize()`","Since `Size` is deprecated, it makes sense for these conversion methods to also be deprecated.  Annotate the corresponding tests as `@Deprecated` as an alternative to `@SuppressWarnings`.  Also deprecate `SizeBenchmark` for the same reason.","closed","","rhowe","2022-01-10T09:18:07Z","2022-01-14T12:55:42Z"
"","5419","Fix CycloneDX execution","Seems like the CycloneDX execution was skipped for the release of 2.0.30. I've tested this locally and somehow the plugin only gets invoked, if the `executions` section is specified.","closed","bug,","zUniQueX","2022-06-19T10:48:17Z","2022-06-19T14:29:36Z"
"","5609","Revert ""Update dependency jakarta.servlet:jakarta.servlet-api to v6 (release/4.0.x)""","Reverts dropwizard/dropwizard#5401","closed","","joschi","2022-07-27T06:54:19Z","2022-07-29T10:32:42Z"
"","5612","Revert ""Update dependency jakarta.ws.rs:jakarta.ws.rs-api to v3.1.0 (release/4.0.x)""","Reverts dropwizard/dropwizard#5230","open","","joschi","2022-07-27T06:56:27Z","2022-07-27T07:15:39Z"
"","4714","Revert ""Register resources in the same way for Java 8 and 11""","Reverts dropwizard/dropwizard#4587","closed","","joschi","2022-02-15T15:42:42Z","2022-02-15T16:38:04Z"
"","5159","Set permissions for GitHub actions","Restrict the GitHub token permissions only to the required ones; this way, even if the attackers will succeed in compromising your workflow, they won’t be able to do much.  - Included permissions for the action. https://github.com/ossf/scorecard/blob/main/docs/checks.md#token-permissions  https://docs.github.com/en/actions/using-workflows/workflow-syntax-for-github-actions#permissions  https://docs.github.com/en/actions/using-jobs/assigning-permissions-to-jobs  [Keeping your GitHub Actions and workflows secure Part 1: Preventing pwn requests](https://securitylab.github.com/research/github-actions-preventing-pwn-requests/)  Signed-off-by: naveensrinivasan <172697+naveensrinivasan@users.noreply.github.com>","closed","github_actions,","naveensrinivasan","2022-04-13T15:41:44Z","2022-04-13T18:39:05Z"
"","5196","Allow arbitrary `ContainerRequestFilter` instances in the `InjectingFilter`","Resolves #5191","closed","blocked,","zUniQueX","2022-04-19T21:17:40Z","2022-06-19T10:34:34Z"
"","5022","Remove joda-time from dropwizard-hibernate","Replace joda-time with JSR310 date/time classes.","closed","","rhowe","2022-03-22T21:38:07Z","2022-03-27T08:53:05Z"
"","4979","Update `Optionals` usage for recent Java","Replace `!Optional#isPresent()` with `Optional#isEmpty()`","closed","improvement,","rhowe","2022-03-13T17:12:55Z","2022-03-13T20:56:22Z"
"","5098","Remove unused parts of `NetUtil`","Remove unused methods from `NetUtil` and tighten access modifiers for the remainder.  `NetUtil#getLocalIpFilter()` was added in 02ae4b77610e6d05595e04e007f6b9282a2b22e6 but never seems to have been used.","closed","task,","rhowe","2022-04-05T07:42:30Z","2022-04-05T10:52:56Z"
"","4942","Remove deprecated methods from `HttpsConnectorFactory` and `DefaultHealthFactory`","Remove the following deprecated methods:  - `Authorizer#authorize(P, String)` - `HttpsConnectorFactory#logSslInfoOnStart(SslContextFactory)` - `DefaultHealthFactory#getHealthChecks()` - `DefaultHealthFactory#setHealthChecks(List)`","closed","","rhowe","2022-03-09T18:56:57Z","2022-03-14T07:40:10Z"
"","5021","Remove Joda Time support","Remove the following classes from io.dropwizard.jersey.params:  - DateTimeParam - DurationParam - InstantParam - LocalDateParam  These were deprecated and slated for removal in 3.0.0  Also, remove Joda Time from `dropwizard-jdbi3`, `dropwizard-jersey` and `dropwizard-hibernate`, removing it from Dropwizard altogether in favour of JSR310's `java.time.*` classes.","closed","task,","rhowe","2022-03-22T21:19:31Z","2022-03-28T13:46:11Z"
"","4956","Remove deprecated code","Remove most of the code which is marked deprecated.  - Remove deprecated `FixtureHelpers` from dropwizard-testing - Remove deprecated methods from `DataSourceFactory` and `PooledDataSourceFactory` - Remove deprecated constructors from `DropwizardAppExtension` - Remove deprecated constructors from `DropwizardTestSupport` - Remove deprecated `ViewMessageBodyWriter#ViewMessageBodyWriter(MetricRegistry)` - Remove deprecated `SslReload#reload(SslContextFactory)` - Remove deprecated `AssertServlet#getResourceUrl(String)` - Remove deprecated `Application#onFatalError()` - Remove deprecated `Bundle` from dropwizard-core - Remove deprecated `Authorizer#authorize(P, String)` - Remove deprecated `HttpsConnectorFactory#logSslInfoOnStart(SslContextFactory)` - Remove deprecated methods from `DefaultHealthFactory` - Remove deprecated no-op inflate stream support from `GzipHandlerFactory`  After this, the remaining deprecated code is:  - junit 4.x support in dropwizard-testing - is the plan to keep this for 3.x? - various `*Param` classes in dropwizard-jersey - being removed in https://github.com/dropwizard/dropwizard/pull/4957 - dropwizard-hibernate `AbstractDAO#criteria()` - no need to remove this until it gets removed from hibernate itself - dropwizard-servlets `PostBodyTask#execute(Map>, PrintWriter)` - this is marked deprecated as a way of futzing with the inheritance tree - excluding by user agent in dropwizard-jetty `GzipHandlerFactory` - this will need removing when Jetty is upgraded to 10 - `FreemarkerViewRenderer#FreemarkerViewRenderer()` - removing this caused the Windows build to fail due to a service discovery issue","closed","","rhowe","2022-03-10T17:16:19Z","2022-03-14T07:40:26Z"
"","5359","Add support for remote development with Gitpod","Refs https://github.com/spring-projects/spring-boot/pull/31185","closed","improvement,","joschi","2022-05-31T21:26:44Z","2022-05-31T21:42:59Z"
"","4741","Set baseline to Java 11 and update CI workflows accordingly","Refs https://github.com/dropwizard/dropwizard/pull/4726","closed","task,","joschi","2022-02-18T09:59:09Z","2022-02-18T10:33:24Z"
"","5403","Support PATCH HTTP method on Java 17","Refs #4404   ###### Problem: The `JerseyClientBuilder` provided in `DropwizardAppExtension` uses the default connector provider, i.e. `HttpUrlConnectorProvider`. As stated in [this comment](https://github.com/eclipse-ee4j/jersey/issues/4825#issuecomment-925836004), this connector provider will not support the HTTP PATCH method on Java 16+.  ###### Solution: Use an other connector provider, which natively supports the HTTP PATCH method. This PR uses the `GrizzlyConnectorProvider` because it passes most of our tests.  ###### Breaking change: This PR technically is a breaking change, since the obtained client builder is configured differently. But as the HTTP PATCH method will not work on Java 16+, this is a tradeoff IMO. I think we could introduce this change because a different `JerseyClientBuilder` can be obtained easily and hence we should have a client working on Java 16+ as a default.","closed","bug,","zUniQueX","2022-06-14T18:40:24Z","2022-06-30T15:18:25Z"
"","5093","Replace JAX-RS ClientBuilder with Jersey's JerseyClientBuilder","Refs #3847   `dropwizard-testing` mostly already uses the `JerseyClientBuilder`, the remaining changes are added for consistency.  `HttpHealthCheck` doesn't expose the `Client`, so the change is unproblematic too.  Only the client used in `dropwizard-client` gets exposed to the user. But as `JerseyIgnoreRequestUserAgentHeaderFilter` relies on a Jersey `ClientRequest` and is registered by default, other implementations would probably fail. So the change to `JerseyClientBuilder` should be reasonable to provide a working instance for every user.","closed","improvement,","zUniQueX","2022-04-02T16:05:39Z","2022-06-19T10:34:45Z"
"","5094","Ensure appender flush after command cleanup","Refs #3685","closed","","zUniQueX","2022-04-02T17:51:41Z","2022-04-08T20:23:04Z"
"","5138","Remove jUnit 4.x support","Raised more as a ""we could"" rather than necessarily a ""we should"".  Is it worth moving it to a new module rather than outright removing it? `dropwizard-testing-junit4`?","closed","improvement,","rhowe","2022-04-08T17:25:38Z","2022-06-21T14:43:33Z"
"","5026","Provide method to override exception type for auth filters","Raised for consideration regarding the discussion in #4213.","closed","improvement,","zUniQueX","2022-03-23T11:45:24Z","2022-04-03T12:31:38Z"
"","4614","Disable `HealthCheckManagerTest` on Windows","Raised for consideration regarding issue #4613.","closed","","zUniQueX","2022-01-17T20:43:53Z","2022-02-28T20:14:02Z"
"","4564","Do not throw `IOException`s from servlet methods","Raised for consideration regarding issue #4279.  This PR suppresses `IOException`s from being thrown from servlet methods since Sonar suggests not to throw them because of the possibility of denial of service attacks or information exposure.  Therefore the `IOException` from an error at `getWriter()` is logged and a status code 500 is set. Calls to `sendError(...)` are converted to ```java if (!response.isCommitted()) {     response.reset();     response.setStatus(...); } ``` since this code won't throw an exception. This results in not committing the response in the servlet method and deferring the processing to the underlying servlet container.","closed","improvement,","zUniQueX","2021-12-31T17:10:40Z","2022-02-28T20:14:22Z"
"","4563","Provide dependency injection for auth filter objects","Raised for consideration regarding issue #4238.","closed","feature,","zUniQueX","2021-12-30T16:53:19Z","2022-04-20T07:27:48Z"
"","5492","Update upgrade notes for Dropwizard 2.1.x regarding the Grizzly connector","Provide documentation for the Grizzly connector in the upgrade notes for Dropwizard 2.1.x.  Refs #5403","closed","documentation,","zUniQueX","2022-06-30T16:03:37Z","2022-06-30T19:44:56Z"
"","4566","Update dropwizard-example","Note that I don't actually know how to use Dropwizard, so please check I got this right!  - Remove usage of some deprecated validation classes - Use `Maps` to prepare for Java 9+ - Annotate unused constructor needed for Jersey","closed","","rhowe","2022-01-01T11:09:12Z","2022-01-24T14:40:38Z"
"","4830","Add default methods to dropwizard-lifecycle's `Managed` interface","Not everything needs both a start and stop method. Provide default no-op implementations.","closed","improvement,","rhowe","2022-02-27T09:26:51Z","2022-03-04T13:59:40Z"
"","5491","Dropwizard 2.1.0/2.0.31 Blackbird IllegalAccessException","My application will no longer start after updating past Dropwizard 2.0.29. This happens with both version 2.1.0 and 2.0.31. Crashes with this stacktrace: ``` java.lang.IllegalAccessException: module java.base does not open javax.security.auth.x500 to unnamed module @4a684241         at java.base/java.lang.invoke.MethodHandles.privateLookupIn(MethodHandles.java:263)         at com.fasterxml.jackson.module.blackbird.util.ReflectionHack$Java9Up.lambda$privateLookupIn$0(ReflectionHack.java:53)         at com.fasterxml.jackson.module.blackbird.util.Unchecked.lambda$supplier$1(Unchecked.java:41)         at com.fasterxml.jackson.module.blackbird.util.ReflectionHack$Java9Up.privateLookupIn(ReflectionHack.java:53)         at com.fasterxml.jackson.module.blackbird.util.ReflectionHack.privateLookupIn(ReflectionHack.java:25)         at com.fasterxml.jackson.module.blackbird.ser.BBSerializerModifier.lambda$findProperties$0(BBSerializerModifier.java:67)         at com.fasterxml.jackson.module.blackbird.util.Unchecked.lambda$runnable$0(Unchecked.java:31)         at com.fasterxml.jackson.module.blackbird.ser.BBSerializerModifier.findProperties(BBSerializerModifier.java:68)         at com.fasterxml.jackson.module.blackbird.ser.BBSerializerModifier.changeProperties(BBSerializerModifier.java:52)         at com.fasterxml.jackson.databind.ser.BeanSerializerFactory.constructBeanOrAddOnSerializer(BeanSerializerFactory.java:414)         at com.fasterxml.jackson.databind.ser.BeanSerializerFactory.findBeanOrAddOnSerializer(BeanSerializerFactory.java:294)         at com.fasterxml.jackson.databind.ser.BeanSerializerFactory._createSerializer2(BeanSerializerFactory.java:239)         at com.fasterxml.jackson.databind.ser.BeanSerializerFactory.createSerializer(BeanSerializerFactory.java:173)         at com.fasterxml.jackson.databind.SerializerProvider._createUntypedSerializer(SerializerProvider.java:1495)         at com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer(SerializerProvider.java:1463)         at com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer(SerializerProvider.java:585)         at com.fasterxml.jackson.databind.ser.std.BeanSerializerBase.resolve(BeanSerializerBase.java:376)         at com.fasterxml.jackson.databind.ser.SerializerCache.addAndResolveNonTypedSerializer(SerializerCache.java:174)         at com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer(SerializerProvider.java:1473)         at com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer(SerializerProvider.java:585)         at com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.acceptJsonFormatVisitor(DefaultSerializerProvider.java:566)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4519)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4498)         at io.dropwizard.configuration.ConfigurationMetadata$1.optionalProperty(ConfigurationMetadata.java:163)         at com.fasterxml.jackson.databind.ser.BeanPropertyWriter.depositSchemaProperty(BeanPropertyWriter.java:839)         at com.fasterxml.jackson.databind.ser.std.BeanSerializerBase.acceptJsonFormatVisitor(BeanSerializerBase.java:915)         at com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.acceptJsonFormatVisitor(DefaultSerializerProvider.java:566)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4519)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4498)         at io.dropwizard.configuration.ConfigurationMetadata$1.optionalProperty(ConfigurationMetadata.java:163)         at com.fasterxml.jackson.databind.ser.BeanPropertyWriter.depositSchemaProperty(BeanPropertyWriter.java:839)         at com.fasterxml.jackson.databind.ser.std.BeanSerializerBase.acceptJsonFormatVisitor(BeanSerializerBase.java:915)         at com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.acceptJsonFormatVisitor(DefaultSerializerProvider.java:566)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4519)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4498)         at io.dropwizard.configuration.ConfigurationMetadata$1.optionalProperty(ConfigurationMetadata.java:163)         at com.fasterxml.jackson.databind.ser.BeanPropertyWriter.depositSchemaProperty(BeanPropertyWriter.java:839)         at com.fasterxml.jackson.databind.ser.std.BeanSerializerBase.acceptJsonFormatVisitor(BeanSerializerBase.java:915)         at com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.acceptJsonFormatVisitor(DefaultSerializerProvider.java:566)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4519)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4498)         at io.dropwizard.configuration.ConfigurationMetadata$1.optionalProperty(ConfigurationMetadata.java:163)         at com.fasterxml.jackson.databind.ser.BeanPropertyWriter.depositSchemaProperty(BeanPropertyWriter.java:839)         at com.fasterxml.jackson.databind.ser.std.BeanSerializerBase.acceptJsonFormatVisitor(BeanSerializerBase.java:915)         at com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.acceptJsonFormatVisitor(DefaultSerializerProvider.java:566)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4519)         at com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor(ObjectMapper.java:4498)         at io.dropwizard.configuration.ConfigurationMetadata.(ConfigurationMetadata.java:76)         at io.dropwizard.configuration.BaseConfigurationFactory.(BaseConfigurationFactory.java:76)         at io.dropwizard.configuration.YamlConfigurationFactory.(YamlConfigurationFactory.java:29)         at io.dropwizard.configuration.DefaultConfigurationFactoryFactory.create(DefaultConfigurationFactoryFactory.java:18)         at io.dropwizard.cli.ConfiguredCommand.parseConfiguration(ConfiguredCommand.java:137)         at io.dropwizard.cli.ConfiguredCommand.run(ConfiguredCommand.java:85)         at io.dropwizard.cli.Cli.run(Cli.java:78)         at io.dropwizard.Application.run(Application.java:94) ```   This is my environment. ``` openjdk 17.0.2 2022-01-18 OpenJDK Runtime Environment Temurin-17.0.2+8 (build 17.0.2+8) OpenJDK 64-Bit Server VM Temurin-17.0.2+8 (build 17.0.2+8, mixed mode, sharing) ```","closed","","lily-es","2022-06-30T14:26:12Z","2022-07-07T18:22:16Z"
