"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"98","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","991","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"99","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","998","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"100","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1017","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"101","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1023","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"102","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1023","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"103","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1039","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"104","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1044","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"105","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1053","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"106","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1062","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"107","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1069","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"108","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1069","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"109","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1069","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"110","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1069","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"111","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1069","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"112","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1079","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"113","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1179","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"114","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1195","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"115","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1196","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"116","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1199","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"117","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1238","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"118","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1252","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"119","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1253","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"120","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\CheckerTest.java","3","1256","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","56","Possible God Class (WMC=52, ATFD=137, TCC=0.000%)","Design","GodClass"
"2","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","56","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","63","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"4","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","68","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"5","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","81","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"6","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","88","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","89","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","175","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"9","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","177","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","179","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","194","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"12","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","196","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","198","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"14","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","210","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","212","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","214","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"17","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","226","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"18","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","228","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","230","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"20","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","242","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"21","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","244","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"22","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","246","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"23","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","266","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"24","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","312","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"25","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","317","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"26","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","317","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"27","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","323","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"28","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","328","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"29","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","363","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"30","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","377","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"31","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","452","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"32","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","464","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"33","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","466","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"34","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","467","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"35","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","471","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"36","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","471","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"37","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","472","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"38","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","474","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"39","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","478","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"40","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","480","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"41","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","488","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"42","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","502","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"43","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","504","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"44","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","504","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"45","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","507","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"46","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","507","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"47","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","519","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"48","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","519","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"49","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","531","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"50","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","531","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"51","com.puppycrawl.tools.checkstyle","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\6. Checkstyle\checkstyle-2019-1\checkstyle-a262bad94bb4aa5786a2c47582021dc1189208ec\src\test\java\com\puppycrawl\tools\checkstyle\ConfigurationLoaderTest.java","3","554","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
